order_id,medicine_type,order_quantity,urgency_level,unit_quote_price_usd,lead_time_days,supplier_reliability,on_time_delivery_rate,defect_rate_pct,cold_chain_compliance_pct,selected_supplier
ORD-00258,Insulin,1000,Standard,218.37,8,0.888,0.958,1.37,99.8,Beacon Pharmaceuticals
ORD-00259,Vaccine,100,Standard,306.53,6,0.857,0.889,0.01,94.9,Quantum Health Sciences
ORD-00260,Antiviral,5000,Medium,228.55,9,0.865,0.868,0.26,97.7,GlobalRx Supply Chain
ORD-00261,Vaccine,250,Medium,308.88,6,0.955,0.97,0.98,98.8,Vanguard Pharma
ORD-00262,Cardiovascular Drug,100,Medium,188.58,10,0.879,0.928,0.45,98.7,NovaCure Therapeutics
ORD-00263,Antihistamine,1000,Medium,58.71,2,0.872,0.875,0.29,95.3,Pulse Generic Pharma
ORD-00264,Insulin,1000,Standard,233.32,5,0.974,0.951,1.0,97.1,OmniHealth Labs
ORD-00265,Painkiller,250,High,47.69,10,1.0,0.919,1.28,93.5,BioMatrix International
ORD-00266,Vaccine,100,High,359.72,7,0.933,0.92,1.54,96.9,Vanguard Pharma
ORD-00267,Antibiotic,2500,Standard,134.54,10,0.973,0.913,0.29,96.3,PharmaTrust Global
ORD-00268,Antiviral,500,High,201.38,1,0.858,0.87,0.72,96.6,MediCore Labs
ORD-00269,Vaccine,1000,Standard,353.59,8,0.895,0.942,0.34,97.1,Quantum Health Sciences
ORD-00270,Immunosuppressant,5000,Standard,383.34,3,0.91,0.964,0.52,93.4,OmniHealth Labs
ORD-00271,Antihistamine,5000,Medium,59.02,5,0.877,0.947,1.02,96.0,Zenith LifeSciences
ORD-00272,Vaccine,250,High,287.52,9,0.933,0.914,0.63,96.7,OmniHealth Labs
ORD-00273,Antiviral,100,Standard,210.28,3,0.831,0.938,0.27,98.0,Vanguard Pharma
ORD-00274,Immunosuppressant,2500,Medium,437.43,6,0.903,0.912,0.53,93.4,Quantum Health Sciences
ORD-00275,Immunosuppressant,5000,Standard,320.75,7,0.907,0.932,0.6,94.7,OmniHealth Labs
ORD-00276,Antihistamine,1000,Medium,65.61,2,0.915,0.838,0.39,98.3,Pulse Generic Pharma
ORD-00277,Cardiovascular Drug,1000,High,170.76,6,0.827,0.924,0.26,98.6,NovaCure Therapeutics
ORD-00278,Antihistamine,500,Standard,59.39,6,0.863,0.848,0.01,95.1,Pulse Generic Pharma
ORD-00279,Antibiotic,100,High,118.57,4,0.916,0.855,1.49,94.0,Zenith LifeSciences
ORD-00280,Chemotherapy Agent,2500,High,422.79,2,0.888,0.823,0.04,97.9,Beacon Pharmaceuticals
ORD-00281,Vaccine,100,Medium,263.15,5,0.901,0.894,0.62,98.3,OmniHealth Labs
ORD-00282,Antiviral,250,High,187.61,3,0.902,0.821,0.35,94.4,MediCore Labs
ORD-00283,Insulin,1000,High,207.24,9,0.888,0.953,1.05,92.4,PharmaTrust Global
ORD-00284,Antihistamine,500,High,52.9,9,0.943,0.9,1.71,98.6,NovaCure Therapeutics
ORD-00285,Antibiotic,1000,Standard,131.55,7,0.955,0.881,0.37,100.0,PharmaTrust Global
ORD-00286,Antiviral,5000,Standard,200.28,3,0.855,0.952,0.32,97.2,Vanguard Pharma
ORD-00287,Painkiller,500,Medium,39.48,2,0.984,0.842,0.01,94.9,Beacon Pharmaceuticals
ORD-00288,Antihistamine,250,Medium,51.42,6,0.903,1.0,0.75,95.1,Zenith LifeSciences
ORD-00289,Painkiller,1000,Medium,50.12,10,0.962,0.893,0.49,93.7,Serum Horizon Global
ORD-00290,Painkiller,5000,Standard,47.67,6,1.0,0.855,0.06,97.0,MediCore Labs
ORD-00291,Antihistamine,250,Standard,48.89,3,0.878,0.827,0.3,96.1,Pulse Generic Pharma
ORD-00292,Monoclonal Antibody,2500,High,4621.86,5,0.934,0.884,0.96,98.5,Pulse Generic Pharma
ORD-00293,Immunosuppressant,2500,Medium,387.54,9,0.885,0.792,0.62,93.5,Quantum Health Sciences
ORD-00294,Antiviral,100,High,251.54,11,0.934,0.903,0.24,99.2,GlobalRx Supply Chain
ORD-00295,Insulin,500,Medium,228.58,4,0.906,0.896,0.39,97.3,VitalCare Pharmaceuticals
ORD-00296,Immunosuppressant,5000,Medium,361.6,3,0.934,0.916,0.39,94.0,OmniHealth Labs
ORD-00297,Immunosuppressant,1000,Medium,347.09,3,0.935,0.957,0.78,93.2,OmniHealth Labs
ORD-00298,Antiviral,5000,Medium,191.17,4,0.856,0.846,0.47,95.4,MediCore Labs
ORD-00299,Vaccine,100,Medium,326.76,5,0.891,0.935,0.44,94.2,BioMatrix International
ORD-00300,Insulin,100,Medium,202.05,7,0.871,0.933,1.14,94.9,PharmaTrust Global
ORD-00301,Cardiovascular Drug,2500,Medium,182.92,6,0.955,0.933,1.05,96.4,Aegis Health Supplies
ORD-00302,Insulin,500,High,239.47,3,0.927,0.896,0.58,95.3,Apex BioPharma
ORD-00303,Cardiovascular Drug,2500,Medium,148.09,11,0.994,0.851,0.76,97.7,CryoSafe LifeSciences
ORD-00304,Insulin,5000,Standard,231.01,7,0.902,0.88,0.48,96.9,VitalCare Pharmaceuticals
ORD-00305,Antibiotic,2500,Medium,127.12,10,0.962,0.891,0.64,97.1,PharmaTrust Global
ORD-00306,Antihistamine,5000,Medium,57.76,6,0.977,0.918,1.14,95.1,Summit BioSolutions
ORD-00307,Cardiovascular Drug,5000,High,170.41,7,0.888,0.913,0.98,97.5,Aegis Health Supplies
ORD-00308,Antihistamine,2500,Medium,73.1,4,0.92,0.828,0.55,98.9,Aegis Health Supplies
ORD-00309,Insulin,2500,Medium,263.11,7,0.949,0.951,0.68,97.5,VitalCare Pharmaceuticals
ORD-00310,Antibiotic,5000,Standard,116.01,8,0.984,0.921,0.47,96.6,PharmaTrust Global
ORD-00311,Painkiller,5000,Standard,38.34,3,0.896,0.762,0.21,94.1,Beacon Pharmaceuticals
ORD-00312,Antibiotic,250,High,118.76,4,0.898,0.876,1.5,94.6,Zenith LifeSciences
ORD-00313,Vaccine,250,Medium,251.79,9,0.964,1.0,0.7,95.6,OmniHealth Labs
ORD-00314,Chemotherapy Agent,500,Medium,442.99,9,0.932,0.957,0.46,94.8,GlobalRx Supply Chain
ORD-00315,Antibiotic,100,High,137.36,6,0.92,0.933,0.34,95.7,PharmaTrust Global
ORD-00316,Cardiovascular Drug,100,High,159.31,8,0.875,0.932,1.16,99.0,Aegis Health Supplies
ORD-00317,Insulin,5000,High,224.47,5,0.957,0.988,1.59,99.3,OmniHealth Labs
ORD-00318,Monoclonal Antibody,100,High,5030.07,6,0.888,0.958,1.1,99.2,Pulse Generic Pharma
ORD-00319,Painkiller,250,High,55.59,8,0.939,0.879,0.53,94.1,Serum Horizon Global
ORD-00320,Cardiovascular Drug,500,High,168.47,7,0.969,0.88,0.4,97.0,CryoSafe LifeSciences
ORD-00321,Antiviral,1000,High,210.02,7,0.852,0.96,0.13,97.0,Vanguard Pharma
ORD-00322,Chemotherapy Agent,250,Medium,507.53,3,0.977,0.856,0.51,96.5,Bharat BioLogics
ORD-00323,Antihistamine,5000,Standard,55.84,8,0.888,1.0,0.83,95.7,Zenith LifeSciences
ORD-00324,Monoclonal Antibody,5000,Standard,5412.51,7,0.994,0.951,1.58,97.1,MediCore Labs
ORD-00325,Insulin,2500,Medium,233.71,7,0.926,0.918,0.5,94.8,Apex BioPharma
ORD-00326,Vaccine,100,Standard,299.14,9,0.902,0.927,0.85,96.4,OmniHealth Labs
ORD-00327,Painkiller,2500,Medium,43.68,4,0.953,0.85,0.04,96.6,MediCore Labs
ORD-00328,Painkiller,250,High,52.13,7,0.991,0.877,1.15,94.6,BioMatrix International
ORD-00329,Chemotherapy Agent,1000,Medium,599.68,4,0.932,0.92,0.58,94.5,Bharat BioLogics
ORD-00330,Antibiotic,1000,High,105.77,8,0.906,0.893,0.05,96.3,PharmaTrust Global
ORD-00331,Insulin,250,Standard,237.73,5,0.945,0.947,1.26,97.7,OmniHealth Labs
ORD-00332,Antibiotic,500,Medium,144.89,6,0.93,0.908,0.48,97.1,PharmaTrust Global
ORD-00333,Immunosuppressant,5000,Medium,502.06,6,0.906,0.971,1.11,99.0,VitalCare Pharmaceuticals
ORD-00334,Cardiovascular Drug,100,Medium,159.28,7,0.965,0.937,1.0,97.1,Aegis Health Supplies
ORD-00335,Chemotherapy Agent,5000,Standard,474.08,7,0.882,0.867,0.74,92.4,Apex BioPharma
ORD-00336,Antiviral,5000,High,169.19,4,0.809,0.852,0.31,96.9,Vanguard Pharma
ORD-00337,Antibiotic,250,High,136.8,9,0.914,0.813,0.49,99.0,BioMatrix International
ORD-00338,Chemotherapy Agent,250,Standard,461.3,8,0.994,0.899,0.31,95.2,GlobalRx Supply Chain
ORD-00339,Monoclonal Antibody,250,High,5403.88,1,0.897,0.925,1.08,93.1,VitalCare Pharmaceuticals
ORD-00340,Insulin,100,Medium,229.78,4,0.893,0.898,0.54,95.6,VitalCare Pharmaceuticals
ORD-00341,Monoclonal Antibody,5000,Medium,5162.12,11,0.835,0.943,0.93,95.1,CryoSafe LifeSciences
ORD-00342,Vaccine,1000,Medium,339.42,6,0.944,0.92,0.67,96.5,Vanguard Pharma
ORD-00343,Antibiotic,500,Standard,125.66,8,0.937,0.968,0.56,96.6,PharmaTrust Global
ORD-00344,Chemotherapy Agent,100,Medium,464.68,9,0.973,0.928,0.12,95.9,GlobalRx Supply Chain
ORD-00345,Immunosuppressant,1000,Medium,338.64,6,0.883,0.961,0.25,95.5,OmniHealth Labs
ORD-00346,Cardiovascular Drug,1000,Medium,143.5,8,1.0,0.834,0.34,94.6,CryoSafe LifeSciences
ORD-00347,Cardiovascular Drug,1000,High,154.01,6,0.966,0.963,1.34,97.5,Aegis Health Supplies
ORD-00348,Vaccine,500,Medium,364.91,5,0.8,0.989,0.85,95.3,BioMatrix International
ORD-00349,Chemotherapy Agent,1000,Medium,392.81,3,0.928,0.843,0.19,95.6,Beacon Pharmaceuticals
ORD-00350,Chemotherapy Agent,1000,Standard,396.37,7,1.0,0.954,0.24,96.2,GlobalRx Supply Chain
ORD-00351,Antibiotic,100,Medium,129.44,8,0.985,0.939,0.56,98.5,PharmaTrust Global
ORD-00352,Antiviral,500,Medium,203.95,4,0.89,0.842,0.75,96.6,MediCore Labs
ORD-00353,Cardiovascular Drug,100,Standard,155.53,5,0.947,0.92,1.22,97.1,Aegis Health Supplies
ORD-00354,Vaccine,500,Standard,260.57,8,0.917,0.905,0.4,94.3,BioMatrix International
ORD-00355,Insulin,2500,High,212.35,9,0.91,0.95,0.76,92.9,PharmaTrust Global
ORD-00356,Painkiller,100,Medium,41.94,3,0.808,0.781,0.23,94.0,Beacon Pharmaceuticals
ORD-00357,Painkiller,250,High,45.04,4,0.857,0.841,0.42,95.1,Beacon Pharmaceuticals
ORD-00358,Painkiller,100,High,55.35,7,0.941,0.843,0.68,91.3,Serum Horizon Global
ORD-00359,Immunosuppressant,1000,Medium,398.35,5,0.95,0.882,0.2,92.8,Quantum Health Sciences
ORD-00360,Immunosuppressant,100,Standard,417.58,6,0.856,0.947,0.56,95.3,OmniHealth Labs
ORD-00361,Immunosuppressant,250,Medium,398.89,9,0.977,0.896,0.01,94.4,CryoSafe LifeSciences
ORD-00362,Chemotherapy Agent,500,Standard,420.65,10,0.887,0.891,0.83,92.5,Apex BioPharma
ORD-00363,Chemotherapy Agent,2500,Medium,440.15,5,0.835,0.861,0.2,96.9,Beacon Pharmaceuticals
ORD-00364,Vaccine,1000,High,331.69,4,0.851,0.919,0.64,93.5,BioMatrix International
ORD-00365,Cardiovascular Drug,2500,High,169.61,4,0.896,0.892,0.99,96.2,Aegis Health Supplies
ORD-00366,Antihistamine,250,High,62.96,4,0.868,0.827,0.57,97.1,Aegis Health Supplies
ORD-00367,Immunosuppressant,1000,High,425.73,5,0.828,0.95,1.26,99.2,VitalCare Pharmaceuticals
ORD-00368,Monoclonal Antibody,500,Standard,4380.62,8,0.881,0.92,0.67,95.0,CryoSafe LifeSciences
ORD-00369,Insulin,5000,Standard,216.91,7,0.995,0.831,0.01,94.2,Apex BioPharma
ORD-00370,Vaccine,100,Standard,329.38,8,0.935,0.96,0.14,97.8,Quantum Health Sciences
ORD-00371,Immunosuppressant,1000,Medium,358.2,3,0.934,0.98,0.57,93.2,OmniHealth Labs
ORD-00372,Insulin,500,Standard,193.72,8,0.834,0.948,0.62,93.2,PharmaTrust Global
ORD-00373,Vaccine,250,High,253.81,6,0.887,0.921,0.67,98.1,OmniHealth Labs
ORD-00374,Insulin,500,Standard,221.22,8,0.923,0.942,0.64,96.2,VitalCare Pharmaceuticals
ORD-00375,Chemotherapy Agent,5000,Standard,469.95,9,0.911,0.98,0.99,98.3,Serum Horizon Global
ORD-00376,Chemotherapy Agent,500,Medium,476.57,5,0.951,0.86,0.59,94.5,Beacon Pharmaceuticals
ORD-00377,Antiviral,5000,High,185.16,6,0.896,0.882,0.36,99.9,Vanguard Pharma
ORD-00378,Antiviral,100,Standard,254.07,7,0.916,0.904,0.16,97.6,GlobalRx Supply Chain
ORD-00379,Monoclonal Antibody,1000,Medium,5240.75,7,0.895,0.93,1.34,97.9,Pulse Generic Pharma
ORD-00380,Cardiovascular Drug,1000,Medium,163.41,7,1.0,0.791,0.6,93.4,CryoSafe LifeSciences
ORD-00381,Painkiller,5000,High,50.35,4,0.84,0.866,0.64,97.7,Apex BioPharma
ORD-00382,Antibiotic,100,Medium,133.36,6,0.983,1.0,0.27,97.4,PharmaTrust Global
ORD-00383,Cardiovascular Drug,5000,Standard,213.95,6,0.942,0.784,0.56,96.2,Serum Horizon Global
ORD-00384,Cardiovascular Drug,100,Standard,147.15,7,0.929,0.868,0.87,99.2,Aegis Health Supplies
ORD-00385,Cardiovascular Drug,5000,Medium,211.88,4,0.928,0.856,0.46,94.0,Serum Horizon Global
ORD-00386,Chemotherapy Agent,100,Medium,550.16,3,0.952,0.966,0.46,94.0,Bharat BioLogics
ORD-00387,Vaccine,1000,Medium,251.12,8,0.97,0.919,0.78,95.6,OmniHealth Labs
ORD-00388,Cardiovascular Drug,250,Medium,198.93,8,0.996,0.881,0.58,97.9,Quantum Health Sciences
ORD-00389,Painkiller,2500,Medium,50.12,4,0.949,0.869,0.05,96.9,MediCore Labs
ORD-00390,Cardiovascular Drug,100,Standard,164.29,9,0.98,0.939,0.65,92.6,CryoSafe LifeSciences
ORD-00391,Antiviral,100,Medium,179.87,7,0.901,0.865,0.06,94.9,Vanguard Pharma
ORD-00392,Painkiller,250,Medium,45.1,6,0.965,0.896,0.1,96.2,MediCore Labs
ORD-00393,Monoclonal Antibody,5000,Medium,4483.9,5,0.945,0.87,1.02,98.8,Pulse Generic Pharma
ORD-00394,Antihistamine,500,High,57.23,8,0.841,1.0,0.92,95.6,Zenith LifeSciences
ORD-00395,Antihistamine,5000,Standard,53.91,8,0.874,0.947,1.07,95.8,Zenith LifeSciences
ORD-00396,Immunosuppressant,1000,High,359.01,3,0.936,1.0,0.68,94.1,OmniHealth Labs
ORD-00397,Insulin,500,Medium,195.26,6,0.894,0.945,0.32,96.5,VitalCare Pharmaceuticals
ORD-00398,Painkiller,250,High,46.86,1,0.942,0.797,0.19,94.2,Beacon Pharmaceuticals
ORD-00399,Cardiovascular Drug,1000,Medium,173.21,7,0.922,0.913,0.73,97.8,Aegis Health Supplies
ORD-00400,Vaccine,1000,High,282.06,4,0.852,0.895,0.64,93.7,BioMatrix International
ORD-00401,Insulin,2500,Standard,240.87,5,0.979,0.965,0.94,98.5,OmniHealth Labs
ORD-00402,Antiviral,250,High,190.47,4,0.901,0.911,0.01,98.9,Vanguard Pharma
ORD-00403,Monoclonal Antibody,500,Medium,6115.19,4,0.926,0.887,1.38,95.6,Zenith LifeSciences
ORD-00404,Antibiotic,100,Standard,143.97,2,0.984,0.927,0.15,97.9,NovaCure Therapeutics
ORD-00405,Insulin,5000,High,210.93,7,0.946,0.926,0.77,98.0,OmniHealth Labs
ORD-00406,Chemotherapy Agent,2500,Standard,471.1,1,0.871,0.833,0.18,97.0,Beacon Pharmaceuticals
ORD-00407,Cardiovascular Drug,2500,Standard,172.36,5,0.888,0.896,0.83,96.4,Aegis Health Supplies
ORD-00408,Antiviral,2500,High,229.01,6,0.985,0.826,0.38,94.5,Pulse Generic Pharma
ORD-00409,Cardiovascular Drug,1000,Standard,179.8,9,0.971,0.851,0.66,94.1,CryoSafe LifeSciences
ORD-00410,Vaccine,5000,Medium,323.15,7,0.957,0.811,0.5,97.5,Quantum Health Sciences
ORD-00411,Antibiotic,5000,High,124.77,7,0.937,0.952,0.74,96.4,PharmaTrust Global
ORD-00412,Monoclonal Antibody,500,High,4776.5,3,0.928,0.953,0.86,92.4,VitalCare Pharmaceuticals
ORD-00413,Immunosuppressant,1000,Medium,403.45,8,0.934,0.966,1.45,95.2,Bharat BioLogics
ORD-00414,Chemotherapy Agent,250,Medium,490.23,10,0.902,0.971,0.99,98.1,Serum Horizon Global
ORD-00415,Antiviral,100,High,208.15,7,0.905,0.879,0.18,96.0,Vanguard Pharma
ORD-00416,Antihistamine,500,High,66.97,3,0.955,0.869,0.23,97.1,Aegis Health Supplies
ORD-00417,Painkiller,2500,High,46.98,10,0.994,0.894,0.89,93.4,BioMatrix International
ORD-00418,Immunosuppressant,500,Standard,313.62,5,0.928,0.958,0.83,96.2,OmniHealth Labs
ORD-00419,Painkiller,100,Standard,43.25,8,1.0,0.857,0.19,96.7,MediCore Labs
ORD-00420,Cardiovascular Drug,1000,High,193.71,7,0.949,0.902,0.3,94.1,Serum Horizon Global
ORD-00421,Insulin,1000,Standard,231.01,8,0.966,0.92,0.91,96.3,OmniHealth Labs
ORD-00422,Antiviral,250,Medium,189.8,3,0.823,0.915,0.13,97.1,Vanguard Pharma
ORD-00423,Monoclonal Antibody,5000,High,6339.73,5,0.969,0.892,1.24,97.4,MediCore Labs
ORD-00424,Insulin,1000,Standard,236.8,3,0.962,0.833,0.4,93.7,Apex BioPharma
ORD-00425,Antihistamine,5000,High,64.56,3,0.872,0.925,0.01,95.2,Pulse Generic Pharma
ORD-00426,Chemotherapy Agent,2500,Medium,519.82,3,0.995,0.955,0.09,97.0,Bharat BioLogics
ORD-00427,Insulin,5000,Standard,249.41,6,0.934,0.945,0.58,97.5,VitalCare Pharmaceuticals
ORD-00428,Chemotherapy Agent,500,Medium,443.59,2,0.838,0.804,0.15,96.6,Beacon Pharmaceuticals
ORD-00429,Monoclonal Antibody,250,Standard,4153.4,5,0.884,0.885,0.94,91.8,VitalCare Pharmaceuticals
ORD-00430,Insulin,500,High,203.03,5,0.98,0.824,0.18,95.2,Apex BioPharma
ORD-00431,Cardiovascular Drug,5000,High,164.34,6,0.844,0.945,0.72,97.6,Aegis Health Supplies
ORD-00432,Painkiller,250,High,49.69,5,0.812,0.782,0.37,98.7,Apex BioPharma
ORD-00433,Insulin,100,Standard,232.75,8,0.933,0.907,0.76,96.6,VitalCare Pharmaceuticals
ORD-00434,Antiviral,500,Standard,185.22,4,0.873,0.833,0.45,95.1,MediCore Labs
ORD-00435,Antibiotic,5000,Medium,114.18,9,1.0,0.973,0.1,95.9,PharmaTrust Global
ORD-00436,Cardiovascular Drug,5000,Standard,211.95,8,0.956,0.866,0.81,97.5,Quantum Health Sciences
ORD-00437,Chemotherapy Agent,500,High,505.82,7,1.0,0.904,0.48,94.7,GlobalRx Supply Chain
ORD-00438,Cardiovascular Drug,1000,High,198.72,8,0.852,0.87,0.51,99.8,NovaCure Therapeutics
ORD-00439,Painkiller,5000,Medium,42.24,3,0.834,0.832,0.35,95.9,Beacon Pharmaceuticals
ORD-00440,Chemotherapy Agent,5000,Standard,484.43,10,1.0,0.903,0.2,97.5,GlobalRx Supply Chain
ORD-00441,Vaccine,5000,Standard,301.14,4,0.856,0.913,0.47,92.5,BioMatrix International
ORD-00442,Immunosuppressant,250,Standard,373.8,3,0.935,0.977,0.78,94.6,OmniHealth Labs
ORD-00443,Painkiller,100,Medium,48.48,10,0.917,0.942,0.4,93.6,Serum Horizon Global
ORD-00444,Painkiller,1000,Medium,44.56,7,0.939,0.834,0.35,95.5,MediCore Labs
ORD-00445,Cardiovascular Drug,500,Standard,170.49,5,0.914,0.908,1.1,97.7,Aegis Health Supplies
ORD-00446,Antiviral,2500,Standard,182.14,7,0.922,0.864,0.74,93.5,Pulse Generic Pharma
ORD-00447,Antiviral,2500,Medium,183.75,3,0.837,0.884,0.29,99.2,Vanguard Pharma
ORD-00448,Vaccine,100,High,251.6,9,0.925,0.962,0.92,97.1,OmniHealth Labs
ORD-00449,Cardiovascular Drug,5000,Medium,154.79,9,1.0,0.898,0.88,95.8,CryoSafe LifeSciences
ORD-00450,Painkiller,1000,Standard,39.14,4,0.881,0.879,0.01,96.9,MediCore Labs
ORD-00451,Chemotherapy Agent,250,Medium,489.53,8,0.859,0.901,0.31,95.2,GlobalRx Supply Chain
ORD-00452,Vaccine,500,Medium,321.46,8,0.958,0.816,1.56,93.9,Summit BioSolutions
ORD-00453,Antiviral,250,Standard,212.68,7,1.0,0.804,0.45,94.2,Pulse Generic Pharma
ORD-00454,Chemotherapy Agent,1000,Medium,498.27,9,1.0,0.9,0.48,94.7,GlobalRx Supply Chain
ORD-00455,Antiviral,1000,High,191.37,6,0.954,0.775,0.22,92.7,Pulse Generic Pharma
ORD-00456,Antibiotic,5000,Medium,116.36,9,0.962,0.893,0.33,95.5,PharmaTrust Global
ORD-00457,Vaccine,100,Medium,322.6,5,0.905,0.904,0.75,96.8,OmniHealth Labs
ORD-00458,Insulin,500,Medium,226.4,7,0.958,0.9,0.34,96.7,Apex BioPharma
ORD-00459,Immunosuppressant,5000,Medium,331.94,4,0.934,0.891,0.76,94.3,OmniHealth Labs
ORD-00460,Immunosuppressant,250,Standard,399.33,4,0.942,0.874,0.68,92.8,OmniHealth Labs
ORD-00461,Vaccine,2500,High,255.88,6,0.884,0.902,0.49,97.0,OmniHealth Labs
ORD-00462,Antibiotic,2500,Standard,128.79,6,0.935,0.832,0.42,99.1,NovaCure Therapeutics
ORD-00463,Immunosuppressant,250,High,420.08,7,0.938,0.852,0.28,96.0,CryoSafe LifeSciences
ORD-00464,Antihistamine,1000,Medium,51.43,10,0.921,0.965,1.02,99.7,NovaCure Therapeutics
ORD-00465,Antiviral,2500,Standard,233.23,8,0.887,0.918,0.19,98.9,GlobalRx Supply Chain
ORD-00466,Immunosuppressant,250,Standard,337.49,5,0.938,0.936,0.77,93.3,OmniHealth Labs
ORD-00467,Monoclonal Antibody,250,High,5437.92,6,0.949,0.954,1.4,98.6,MediCore Labs
ORD-00468,Vaccine,2500,Medium,328.53,9,0.902,0.914,0.01,98.3,Quantum Health Sciences
ORD-00469,Chemotherapy Agent,5000,Medium,493.04,7,0.977,0.943,0.07,95.3,GlobalRx Supply Chain
ORD-00470,Chemotherapy Agent,250,Medium,427.51,11,0.939,0.875,1.19,99.5,Serum Horizon Global
ORD-00471,Antiviral,2500,High,181.04,5,0.901,0.868,0.1,98.1,Vanguard Pharma
ORD-00472,Chemotherapy Agent,250,Medium,482.34,9,0.94,0.839,0.54,97.2,GlobalRx Supply Chain
ORD-00473,Insulin,100,Standard,242.84,5,0.991,0.867,0.08,96.4,Apex BioPharma
ORD-00474,Antiviral,500,Standard,231.68,4,0.847,0.929,1.23,95.5,Summit BioSolutions
ORD-00475,Immunosuppressant,2500,Medium,416.85,3,0.905,0.989,0.69,94.3,OmniHealth Labs
ORD-00476,Chemotherapy Agent,100,Standard,464.45,5,0.869,0.781,0.41,95.6,Beacon Pharmaceuticals
ORD-00477,Immunosuppressant,1000,High,375.52,7,0.857,0.886,1.07,98.6,VitalCare Pharmaceuticals
ORD-00478,Immunosuppressant,250,High,395.08,7,1.0,0.857,0.05,93.7,CryoSafe LifeSciences
ORD-00479,Antihistamine,500,Medium,53.92,5,0.9,0.847,0.17,94.8,Pulse Generic Pharma
ORD-00480,Cardiovascular Drug,5000,Standard,221.97,8,1.0,0.867,0.62,95.1,Serum Horizon Global
ORD-00481,Immunosuppressant,1000,Medium,383.18,4,0.899,0.947,0.46,94.0,OmniHealth Labs
ORD-00482,Antibiotic,2500,Medium,106.7,5,0.922,0.863,1.55,93.1,Zenith LifeSciences
ORD-00483,Cardiovascular Drug,250,Standard,161.57,7,0.956,0.893,0.78,96.6,CryoSafe LifeSciences
ORD-00484,Vaccine,500,High,294.63,5,0.958,0.891,0.15,96.6,Quantum Health Sciences
ORD-00485,Antiviral,5000,High,205.56,3,0.833,0.928,0.45,96.5,Vanguard Pharma
ORD-00486,Insulin,2500,High,240.7,7,0.906,0.909,0.88,98.0,OmniHealth Labs
ORD-00487,Cardiovascular Drug,100,Standard,173.76,10,1.0,0.826,0.48,97.6,Quantum Health Sciences
ORD-00488,Monoclonal Antibody,500,High,4714.5,6,0.851,0.893,1.02,99.1,Pulse Generic Pharma
ORD-00489,Antiviral,500,Medium,198.17,1,0.969,0.844,0.28,95.1,MediCore Labs
ORD-00490,Antibiotic,1000,Standard,122.37,8,1.0,0.879,1.4,96.4,Bharat BioLogics
ORD-00491,Cardiovascular Drug,500,Standard,186.54,7,0.979,0.804,0.58,95.5,CryoSafe LifeSciences
ORD-00492,Chemotherapy Agent,100,High,545.84,7,0.993,0.898,0.26,96.1,GlobalRx Supply Chain
ORD-00493,Antihistamine,1000,Standard,54.69,5,0.927,0.868,1.43,94.0,Summit BioSolutions
ORD-00494,Immunosuppressant,5000,Medium,331.37,4,0.924,0.873,0.56,94.6,OmniHealth Labs
ORD-00495,Chemotherapy Agent,2500,Standard,453.46,8,0.98,0.948,1.22,98.1,Serum Horizon Global
ORD-00496,Antihistamine,2500,Standard,56.69,10,0.902,1.0,1.55,99.9,NovaCure Therapeutics
ORD-00497,Vaccine,500,Medium,340.47,9,0.886,0.919,0.38,96.4,Quantum Health Sciences
ORD-00498,Painkiller,250,High,46.26,5,0.951,0.796,0.18,97.7,MediCore Labs
ORD-00499,Monoclonal Antibody,100,Standard,5403.69,9,0.886,0.964,0.86,93.4,CryoSafe LifeSciences
ORD-00500,Vaccine,100,Standard,276.54,4,0.898,0.969,0.3,91.9,BioMatrix International
ORD-00501,Chemotherapy Agent,100,High,683.88,1,0.94,0.912,0.87,97.3,Bharat BioLogics
ORD-00502,Painkiller,2500,Medium,37.6,3,0.879,0.842,0.32,93.8,Beacon Pharmaceuticals
ORD-00503,Cardiovascular Drug,250,Medium,200.3,9,0.841,0.915,0.24,98.7,NovaCure Therapeutics
ORD-00504,Cardiovascular Drug,500,Medium,197.97,6,0.989,0.874,0.59,95.7,Serum Horizon Global
ORD-00505,Chemotherapy Agent,250,Standard,461.64,2,0.861,0.842,0.03,98.9,Beacon Pharmaceuticals
ORD-00506,Vaccine,1000,Medium,388.67,6,0.901,0.873,0.37,96.4,Quantum Health Sciences
ORD-00507,Antihistamine,1000,High,60.36,4,0.872,0.958,0.71,94.3,Zenith LifeSciences
ORD-00508,Antihistamine,2500,High,65.2,4,0.926,0.838,0.04,96.7,Pulse Generic Pharma
ORD-00509,Antihistamine,2500,Medium,61.07,2,0.934,0.842,0.46,99.1,Aegis Health Supplies
ORD-00510,Chemotherapy Agent,1000,High,505.7,11,0.948,0.897,0.19,93.7,GlobalRx Supply Chain
ORD-00511,Insulin,100,Standard,257.56,4,0.941,0.939,0.44,96.1,VitalCare Pharmaceuticals
ORD-00512,Antiviral,100,Medium,182.55,2,0.849,0.848,0.33,96.6,MediCore Labs
ORD-00513,Antiviral,100,High,203.53,7,0.93,0.781,0.58,94.6,Pulse Generic Pharma
ORD-00514,Painkiller,250,Medium,51.28,8,0.953,0.801,0.08,96.0,MediCore Labs
ORD-00515,Insulin,2500,Medium,241.19,5,1.0,0.952,0.98,96.8,OmniHealth Labs
